Area,O_BetweenStreet1,O_BetweenStreet2,DewPointC,DurationSeconds,FeelsLikeC,Hourly_Counts,Sensor_Id,Sensor_Name,Side Of Street,StreetId,StreetName,Time,WindChillC,WindGustKmph,cloudcover,humidity,moon_illumination,pressure,tempC,winddirDegree,windspeedKmph,Vehicle Present
0,0.0,0.0,9,1438,27,0.0,0,0.0,4,926,3,0,29,23,0,29,19,1018,29,178,15,0
1,0.0,0.0,16,323,29,0.0,0,0.0,4,907,1,0,28,3,0,46,19,1021,26,0,3,1
2,0.0,0.0,15,21915,27,0.0,0,0.0,4,926,3,0,26,6,17,51,41,1016,26,193,5,1
26,40.0,16.0,10,21600,11,8.0,36,11.0,5,1171,6,0,11,23,14,83,14,1022,12,6,13,0
3,0.0,0.0,12,2319,25,0.0,0,0.0,4,911,2,0,22,25,0,53,55,1017,22,151,16,1
6,18.0,17.0,10,420,24,3345.0,2,2.0,1,123,0,12,22,32,0,47,46,1007,22,356,23,0
18,22.0,40.0,8,644,10,1178.0,17,4.0,4,528,1,17,10,20,71,80,69,1009,12,328,12,1
1,0.0,0.0,15,52,20,0.0,0,0.0,4,907,1,0,20,3,35,77,41,1018,19,145,2,0
2,0.0,0.0,15,25400,17,0.0,0,0.0,4,926,3,0,17,14,7,90,41,1019,16,118,7,1
8,22.0,40.0,12,151,14,600.0,2,2.0,3,123,0,20,14,9,7,88,86,1025,14,166,5,1
26,40.0,16.0,13,3740,27,171.0,36,11.0,5,1171,6,20,27,41,11,42,61,1009,27,16,20,1
2,0.0,0.0,12,12219,20,0.0,0,0.0,4,926,3,0,20,13,0,60,19,1019,19,167,6,0
20,38.0,21.0,5,140,10,2166.0,2,2.0,3,123,0,14,10,20,18,64,10,1023,12,210,16,0
3,0.0,0.0,10,237,29,0.0,0,0.0,4,911,2,0,30,20,1,30,12,1019,30,157,12,0
3,0.0,0.0,17,7200,20,0.0,0,0.0,4,669,0,0,20,19,5,83,26,1019,20,193,12,0
6,37.0,2.0,17,8456,20,1536.0,17,4.0,4,528,1,13,20,25,83,87,0,1016,20,300,14,0
23,28.0,28.0,12,13371,15,96.0,36,11.0,1,1171,6,8,15,11,70,79,54,1008,15,268,8,0
2,0.0,0.0,17,312,19,0.0,0,0.0,4,926,3,0,19,21,95,92,26,1021,19,185,15,0
28,13.0,35.0,9,7504,13,679.0,2,2.0,4,123,0,20,13,13,15,77,0,1011,13,237,8,1
9,34.0,10.0,5,3030,5,55.0,30,8.0,1,894,4,7,5,30,71,84,100,1004,8,281,21,0
6,2.0,18.0,9,24868,13,513.0,21,0.0,4,123,0,0,13,11,18,74,86,1013,13,228,7,0
0,0.0,0.0,16,226,18,0.0,0,0.0,3,926,3,0,18,1,0,87,26,1019,15,298,1,0
1,0.0,0.0,15,474,26,0.0,0,0.0,4,907,1,0,25,18,6,56,41,1013,25,197,12,0
6,2.0,18.0,11,23335,13,107.0,1,1.0,4,123,0,0,13,8,12,90,71,1016,12,137,4,0
6,18.0,41.0,15,1018,25,934.0,21,0.0,3,123,0,19,25,14,9,55,56,1014,25,137,7,0
0,0.0,0.0,13,72,19,0.0,0,0.0,3,926,3,0,19,25,0,68,55,1018,19,138,15,0
15,36.0,12.0,5,2663,15,1023.0,30,8.0,4,894,4,12,15,2,0,51,65,1024,12,95,2,1
24,13.0,35.0,9,2837,13,575.0,53,5.0,3,528,1,20,13,20,11,72,69,1019,14,161,13,1
2,0.0,0.0,12,15659,26,0.0,0,0.0,4,926,3,0,25,15,4,44,12,1022,25,5,11,1
2,0.0,0.0,10,344,21,0.0,0,0.0,4,926,3,0,21,9,0,51,19,1021,19,20,5,0
12,28.0,28.0,4,797,5,275.0,24,12.0,5,1285,7,23,5,34,39,78,22,1018,8,253,21,0
8,22.0,40.0,16,832,25,3128.0,2,2.0,4,123,0,15,23,15,35,64,0,1015,23,106,10,1
28,36.0,12.0,9,6,14,2519.0,2,2.0,4,123,0,17,14,18,2,69,61,1026,15,176,12,0
2,0.0,0.0,16,6449,26,0.0,0,0.0,3,926,3,0,24,23,2,59,34,1019,24,157,15,0
2,0.0,0.0,13,707,17,0.0,0,0.0,3,926,3,0,17,18,52,79,55,1017,17,147,14,0
3,0.0,0.0,17,80,25,0.0,0,0.0,4,669,0,0,24,17,31,65,34,1020,24,169,13,1
15,13.0,35.0,7,883,11,564.0,30,8.0,1,894,4,11,11,11,44,69,26,1023,12,224,9,0
0,0.0,0.0,13,1997,26,0.0,0,0.0,3,926,3,0,26,13,2,46,26,1018,25,187,11,1
2,0.0,0.0,13,2827,17,0.0,0,0.0,3,926,3,0,17,18,52,79,55,1017,17,147,14,0
0,34.0,10.0,-2,2771,5,365.0,53,5.0,4,528,1,21,5,40,0,50,55,1019,8,19,22,0
9,34.0,10.0,16,2725,31,630.0,40,9.0,1,894,4,14,31,32,8,43,84,1014,30,12,19,1
2,0.0,0.0,18,544,19,0.0,0,0.0,3,926,3,0,19,22,97,93,26,1021,19,187,15,0
0,0.0,0.0,12,1749,25,0.0,0,0.0,4,926,3,0,24,17,2,46,55,1016,24,162,15,1
3,0.0,0.0,16,315,17,0.0,0,0.0,3,669,0,0,17,9,42,95,48,1014,17,189,6,1
21,41.0,32.0,12,90,14,4.0,40,9.0,3,894,4,2,14,6,1,95,33,1027,11,46,4,1
0,0.0,0.0,12,3481,19,0.0,0,0.0,4,926,3,0,19,5,0,63,19,1020,17,39,3,0
3,0.0,0.0,12,1886,25,0.0,0,0.0,4,911,2,0,25,23,1,45,55,1016,25,160,18,0
0,0.0,0.0,13,899,20,0.0,0,0.0,3,926,3,0,20,15,9,62,55,1017,20,151,13,0
27,21.0,22.0,10,139,25,1115.0,23,13.0,2,1285,7,13,23,8,7,44,54,1027,22,184,6,0
2,0.0,0.0,16,6664,19,0.0,0,0.0,4,926,3,0,19,25,0,81,34,1019,19,122,13,1
15,36.0,12.0,15,3769,25,287.0,30,8.0,1,894,4,9,22,11,4,66,100,1008,22,205,9,0
8,22.0,40.0,7,121,14,4499.0,1,1.0,4,123,0,17,14,10,1,62,19,1019,13,188,7,0
3,0.0,0.0,12,83,21,0.0,0,0.0,3,669,0,0,21,24,0,57,55,1017,21,148,15,0
9,29.0,24.0,8,3175,10,13.0,36,11.0,5,1171,6,0,10,20,3,86,18,1019,11,267,10,0
6,31.0,8.0,9,1026,18,209.0,21,0.0,1,123,0,9,18,24,67,56,86,1010,18,263,20,0
2,0.0,0.0,16,5787,21,0.0,0,0.0,4,926,3,0,21,16,75,75,34,1021,21,180,12,1
2,0.0,0.0,16,355,19,0.0,0,0.0,3,926,3,0,19,24,64,79,48,1016,19,178,16,1
0,0.0,0.0,12,45,21,0.0,0,0.0,3,926,3,0,21,24,0,57,55,1017,21,148,15,0
0,0.0,0.0,16,158,20,0.0,0,0.0,4,926,3,0,20,12,79,83,48,1015,20,175,9,0
18,22.0,40.0,6,258,12,2286.0,53,5.0,4,528,1,13,12,39,66,57,79,1014,14,4,28,0
0,0.0,0.0,16,79,25,0.0,0,0.0,4,926,3,0,22,23,0,67,34,1019,22,133,14,0
2,0.0,0.0,15,10846,17,0.0,0,0.0,4,926,3,0,17,5,21,91,41,1018,16,116,3,1
6,2.0,18.0,5,4143,11,2495.0,1,1.0,4,123,0,11,11,19,75,62,25,1023,12,296,15,0
8,22.0,40.0,11,466,20,339.0,21,0.0,3,123,0,9,20,7,0,57,17,1019,19,214,6,0
28,36.0,12.0,14,291,29,1322.0,2,2.0,4,123,0,10,29,19,12,41,63,1012,29,118,13,0
10,36.0,12.0,4,129,8,498.0,17,4.0,4,528,1,19,8,34,57,63,86,1006,11,316,21,1
2,0.0,0.0,9,796,27,0.0,0,0.0,4,926,3,0,29,23,0,29,19,1018,29,178,15,0
6,31.0,8.0,4,850,10,2688.0,2,2.0,1,123,0,15,10,28,23,58,0,1014,12,324,20,1
3,0.0,0.0,16,103,26,0.0,0,0.0,4,669,0,0,24,19,22,61,34,1020,24,169,14,1
0,0.0,0.0,13,5695,17,0.0,0,0.0,3,926,3,0,17,25,0,77,55,1018,17,132,15,1
2,0.0,0.0,10,5028,21,0.0,0,0.0,4,926,3,0,21,9,0,51,19,1021,19,20,5,0
0,15.0,13.0,14,1247,16,354.0,36,11.0,1,1171,6,2,16,8,42,90,8,1016,15,166,5,0
15,36.0,12.0,5,209,10,941.0,30,8.0,1,894,4,13,10,23,20,62,54,1027,12,192,18,0
9,25.0,2.0,11,2889,18,18.0,36,11.0,1,1171,6,0,18,4,5,63,85,1016,17,352,2,0
0,15.0,13.0,10,246,14,61.0,36,11.0,1,1171,6,20,14,14,11,74,77,1004,14,195,9,0
2,0.0,0.0,15,24059,17,0.0,0,0.0,4,926,3,0,17,14,7,90,41,1019,16,118,7,0
15,13.0,35.0,13,1008,18,296.0,40,9.0,1,894,4,20,18,13,26,73,34,1014,18,186,7,1
0,0.0,0.0,15,186,25,0.0,0,0.0,3,926,3,0,23,18,5,61,41,1014,23,208,11,0
6,18.0,41.0,2,60,2,167.0,1,1.0,3,123,0,1,2,13,1,88,47,1030,3,47,6,1
0,0.0,0.0,15,802,26,0.0,0,0.0,3,926,3,0,25,18,6,56,41,1013,25,197,12,0
15,13.0,35.0,11,4272,12,752.0,30,8.0,1,894,4,20,12,38,85,85,40,998,13,320,22,1
2,39.0,33.0,13,137,20,220.0,17,4.0,3,528,1,19,20,22,5,66,0,1020,20,115,11,0
6,18.0,41.0,11,36,26,880.0,21,0.0,3,123,0,14,26,13,0,40,63,1017,25,149,10,0
1,0.0,0.0,15,8,25,0.0,0,0.0,4,907,1,0,23,18,5,61,41,1014,23,208,11,0
6,38.0,1.0,11,199,17,140.0,18,3.0,4,528,1,19,17,16,0,69,35,1015,16,168,11,1
6,18.0,41.0,12,16439,14,331.0,2,2.0,3,123,0,0,14,15,1,82,5,1013,15,204,9,1
0,0.0,0.0,9,429,27,0.0,0,0.0,4,926,3,0,29,23,0,29,19,1018,29,178,15,0
14,26.0,6.0,13,8595,25,583.0,36,11.0,1,1171,6,15,23,20,8,52,33,1024,23,9,10,1
4,35.0,37.0,9,303,17,590.0,52,6.0,2,627,2,16,17,20,78,60,26,1024,17,176,14,0
0,0.0,0.0,16,112,25,0.0,0,0.0,4,926,3,0,23,19,41,65,48,1014,23,187,16,0
8,22.0,40.0,13,82,15,1148.0,1,1.0,3,123,0,20,15,16,35,87,34,1019,15,197,11,1
2,0.0,0.0,16,2946,26,0.0,0,0.0,4,926,3,0,25,21,12,58,34,1019,25,169,15,0
0,0.0,0.0,15,58,17,0.0,0,0.0,3,926,3,0,17,15,78,88,34,1021,17,194,10,0
2,0.0,0.0,16,198,19,0.0,0,0.0,4,926,3,0,19,15,91,83,34,1022,19,188,11,0
15,13.0,35.0,12,6787,13,149.0,40,9.0,1,894,4,22,13,23,100,85,86,1008,15,189,16,1
6,37.0,2.0,8,2394,10,47.0,18,3.0,3,528,1,0,10,19,0,79,46,1031,11,140,12,0
1,0.0,0.0,12,126,29,0.0,0,0.0,4,907,1,0,29,8,0,35,19,1020,28,120,6,1
0,15.0,13.0,12,258,18,435.0,36,11.0,1,1171,6,18,18,6,0,68,0,1012,16,270,4,0
25,39.0,4.0,4,34,6,349.0,50,7.0,1,655,3,20,6,22,27,78,100,1021,8,331,12,0
3,0.0,0.0,12,3471,23,0.0,0,0.0,4,669,0,0,23,7,0,49,19,1021,21,14,4,1
28,13.0,35.0,8,331,10,2822.0,1,1.0,4,123,0,16,10,25,53,78,0,1013,11,285,16,0
14,3.0,25.0,6,89,13,169.0,36,11.0,1,1171,6,11,13,8,29,60,48,1030,13,214,6,0
1,0.0,0.0,16,3689,21,0.0,0,0.0,4,907,1,0,21,15,4,72,41,1014,21,215,8,1
2,0.0,0.0,11,684,22,0.0,0,0.0,4,926,3,0,22,18,0,52,12,1021,21,116,9,0
0,0.0,0.0,16,4898,21,0.0,0,0.0,4,926,3,0,21,24,0,74,34,1019,21,128,13,1
2,0.0,0.0,12,3370,25,0.0,0,0.0,4,926,3,0,24,17,2,46,55,1016,24,162,15,0
6,31.0,8.0,12,3510,25,1136.0,21,0.0,1,123,0,17,23,17,12,48,24,1012,23,181,11,0
2,0.0,0.0,16,523,18,0.0,0,0.0,4,926,3,0,18,15,85,86,34,1022,18,191,11,1
14,34.0,10.0,9,1493,25,3085.0,1,1.0,3,123,0,15,24,9,8,38,50,1006,24,191,8,1
6,18.0,30.0,9,265,11,377.0,53,5.0,3,528,1,7,11,26,3,79,14,1022,13,7,16,1
15,13.0,35.0,9,8140,22,976.0,30,8.0,3,894,4,12,22,14,0,45,39,1015,22,215,12,1
2,0.0,0.0,16,2011,18,0.0,0,0.0,4,926,3,0,18,17,82,89,34,1021,18,194,12,0
1,0.0,0.0,15,1453,27,0.0,0,0.0,4,907,1,0,26,6,17,51,41,1016,26,193,5,1
6,32.0,17.0,3,236,8,971.0,1,1.0,4,123,0,9,8,27,76,59,0,1019,11,245,23,0
1,0.0,0.0,11,164,20,0.0,0,0.0,4,907,1,0,20,13,0,59,12,1021,18,93,6,0
8,22.0,40.0,8,102,21,2531.0,1,1.0,4,123,0,12,21,5,35,42,31,1013,21,226,4,1
20,25.0,2.0,10,119,24,2679.0,24,12.0,2,1285,7,12,22,32,0,47,46,1007,22,356,23,0
0,0.0,0.0,18,3804,19,0.0,0,0.0,3,926,3,0,19,23,100,94,26,1021,19,188,15,1
2,0.0,0.0,17,8510,21,0.0,0,0.0,4,926,3,0,21,19,4,76,26,1019,21,192,13,1
3,0.0,0.0,17,674,25,0.0,0,0.0,3,669,0,0,24,17,31,65,34,1020,24,169,13,1
0,34.0,10.0,10,247,18,1963.0,53,5.0,3,528,1,14,18,6,0,58,79,1022,16,206,5,1
14,34.0,10.0,13,196,20,2482.0,1,1.0,3,123,0,15,20,16,83,64,56,1020,20,208,10,0
0,34.0,10.0,6,28,6,34.0,17,4.0,3,528,1,5,6,19,78,85,0,1017,8,246,10,0
0,0.0,0.0,16,660,20,0.0,0,0.0,3,926,3,0,20,13,3,78,41,1014,20,210,7,1
2,0.0,0.0,16,630,27,0.0,0,0.0,4,926,3,0,27,12,10,50,41,1014,27,194,9,1
2,0.0,0.0,17,13204,24,0.0,0,0.0,4,926,3,0,23,15,49,69,48,1014,23,187,12,1
2,0.0,0.0,17,1233,18,0.0,0,0.0,4,926,3,0,18,12,80,94,48,1014,17,169,8,0
1,0.0,0.0,14,171,26,0.0,0,0.0,4,907,1,0,25,9,1,49,26,1019,24,184,8,1
17,41.0,32.0,14,88,22,938.0,21,0.0,3,123,0,16,22,9,32,63,14,1016,21,161,5,1
2,0.0,0.0,16,942,22,0.0,0,0.0,4,926,3,0,22,25,55,70,48,1014,22,181,19,0
6,31.0,8.0,9,23302,13,1886.0,1,1.0,1,123,0,11,13,4,27,73,64,1031,13,214,3,1
0,0.0,0.0,17,969,19,0.0,0,0.0,3,926,3,0,19,21,95,92,26,1021,19,185,15,0
6,31.0,8.0,12,65,25,3702.0,2,2.0,1,123,0,17,23,17,12,48,24,1012,23,181,11,1
2,0.0,0.0,9,163,27,0.0,0,0.0,4,926,3,0,29,23,0,29,19,1018,29,178,15,1
14,34.0,10.0,6,3798,10,1368.0,1,1.0,3,123,0,19,10,13,21,78,48,1031,10,163,6,1
20,25.0,2.0,5,771,7,363.0,23,13.0,2,1285,7,15,7,34,83,71,100,1009,10,224,23,1
2,0.0,0.0,12,13890,25,0.0,0,0.0,3,926,3,0,25,23,1,45,55,1016,25,160,18,0
2,0.0,0.0,13,322,18,0.0,0,0.0,4,926,3,0,18,8,0,72,26,1019,17,224,4,1
0,15.0,13.0,15,137,29,635.0,36,11.0,1,1171,6,14,28,17,8,44,49,1014,28,182,11,1
0,34.0,10.0,9,239,20,1151.0,53,5.0,3,528,1,10,20,15,15,50,61,1025,20,5,12,1
1,0.0,0.0,16,102,26,0.0,0,0.0,4,907,1,0,25,21,12,58,34,1019,25,169,15,1
6,5.0,11.0,13,117,15,772.0,1,1.0,3,123,0,8,15,21,100,89,69,1015,15,170,15,1
2,0.0,0.0,11,168,27,0.0,0,0.0,4,926,3,0,28,21,1,34,12,1019,28,151,11,1
2,0.0,0.0,15,1085,17,0.0,0,0.0,4,926,3,0,17,19,60,87,48,1016,17,167,13,1
6,38.0,1.0,10,19270,21,35.0,17,4.0,4,528,1,0,21,39,10,51,8,1011,20,10,18,0
1,0.0,0.0,15,299,25,0.0,0,0.0,4,907,1,0,23,18,5,61,41,1014,23,208,11,1
3,0.0,0.0,12,3289,26,0.0,0,0.0,4,911,2,0,26,16,3,42,26,1018,26,191,14,0
26,40.0,16.0,8,83,9,596.0,36,11.0,2,1171,6,9,9,32,78,78,14,1018,11,260,23,1
2,0.0,0.0,17,2039,19,0.0,0,0.0,4,926,3,0,19,21,95,92,26,1021,19,185,15,1
16,19.0,3.0,14,250,27,92.0,10,15.0,3,1381,9,13,27,8,8,45,0,1019,26,116,6,0
6,31.0,8.0,13,3447,21,2718.0,2,2.0,1,123,0,14,21,7,0,60,41,1025,20,182,6,1
12,28.0,28.0,14,784,19,905.0,24,12.0,5,1285,7,20,19,18,22,74,70,1010,19,177,13,0
0,0.0,0.0,13,7176,17,0.0,0,0.0,4,926,3,0,17,18,52,79,55,1017,17,147,14,0
6,11.0,29.0,8,76,12,2900.0,1,1.0,3,123,0,15,12,32,62,69,84,1019,14,5,23,1
8,22.0,40.0,10,61,17,756.0,21,0.0,3,123,0,11,17,18,57,63,0,1024,17,189,16,1
0,0.0,0.0,12,6715,25,0.0,0,0.0,3,926,3,0,24,20,1,46,55,1016,24,161,16,1
2,0.0,0.0,13,2381,20,0.0,0,0.0,4,926,3,0,20,15,9,62,55,1017,20,151,13,1
15,36.0,12.0,6,33909,9,13.0,40,9.0,4,894,4,0,9,5,4,84,55,1031,8,91,2,0
3,0.0,0.0,13,3395,26,0.0,0,0.0,3,669,0,0,26,13,2,46,26,1018,25,187,11,0
3,0.0,0.0,12,27000,19,0.0,0,0.0,4,911,2,0,19,8,0,64,19,1020,17,72,4,0
2,0.0,0.0,12,5668,29,0.0,0,0.0,4,926,3,0,30,14,2,32,12,1019,30,147,8,0
2,0.0,0.0,17,200,25,0.0,0,0.0,4,926,3,0,24,17,31,65,34,1020,24,169,13,0
3,0.0,0.0,12,407,21,0.0,0,0.0,4,911,2,0,21,24,0,57,55,1017,21,148,15,0
6,32.0,29.0,16,85,25,1119.0,53,5.0,4,528,1,9,24,3,12,60,67,1017,23,73,3,1
5,15.0,13.0,8,486,15,124.0,52,6.0,2,627,2,23,15,39,42,60,53,1010,15,346,22,1
6,18.0,41.0,7,781,8,42.0,2,2.0,3,123,0,6,8,3,26,94,72,1023,8,133,2,1
28,13.0,35.0,7,32,7,438.0,1,1.0,3,123,0,23,7,11,5,91,41,1025,7,239,5,0
2,0.0,0.0,16,714,20,0.0,0,0.0,4,926,3,0,20,12,79,83,48,1015,20,175,9,0
0,0.0,0.0,16,2762,21,0.0,0,0.0,4,926,3,0,21,24,0,74,34,1019,21,128,13,1
0,0.0,0.0,12,6711,21,0.0,0,0.0,3,926,3,0,21,17,3,56,12,1022,21,9,10,0
17,41.0,32.0,8,116,13,3783.0,1,1.0,4,123,0,12,13,20,8,66,84,1020,14,360,17,1
3,0.0,0.0,14,770,26,0.0,0,0.0,3,669,0,0,25,5,0,52,26,1019,22,180,5,1
6,37.0,2.0,11,222,24,224.0,17,4.0,4,528,1,19,23,23,4,47,53,1013,23,110,12,1
2,0.0,0.0,16,4558,21,0.0,0,0.0,4,926,3,0,21,24,0,74,34,1019,21,128,13,1
13,6.0,13.0,6,4083,11,868.0,23,13.0,2,1285,7,9,11,21,41,64,77,1029,12,238,16,0
1,0.0,0.0,13,1934,17,0.0,0,0.0,3,907,1,0,17,25,0,77,55,1018,17,132,15,0
6,38.0,1.0,8,819,9,339.0,53,5.0,4,528,1,20,9,20,56,86,0,1020,11,293,10,1
0,0.0,0.0,16,2305,25,0.0,0,0.0,3,926,3,0,23,22,48,66,48,1014,23,184,18,1
0,34.0,10.0,13,198,22,2658.0,53,5.0,3,528,1,13,22,6,0,60,41,1025,20,183,5,0
3,22.0,40.0,12,2077,16,338.0,30,8.0,3,894,4,10,16,24,57,75,100,1014,16,318,15,0
10,36.0,12.0,9,113,15,1725.0,53,5.0,3,528,1,14,15,11,25,68,49,1025,15,21,7,0
2,0.0,0.0,11,3757,20,0.0,0,0.0,4,926,3,0,20,13,0,59,12,1021,18,93,6,0
14,34.0,10.0,13,7,13,532.0,21,0.0,3,123,0,2,13,22,79,94,70,1008,14,188,13,0
1,0.0,0.0,12,346,24,0.0,0,0.0,4,907,1,0,23,16,4,50,12,1022,23,7,10,1
8,22.0,40.0,11,83,25,3056.0,1,1.0,3,123,0,16,25,11,77,42,31,1006,24,234,6,1
6,18.0,17.0,4,576,6,2159.0,1,1.0,1,123,0,18,6,23,45,76,0,1016,8,8,12,1
2,0.0,0.0,11,70,26,0.0,0,0.0,4,926,3,0,26,22,0,39,12,1020,26,144,11,1
23,28.0,28.0,9,49,18,640.0,36,11.0,1,1171,6,14,18,15,3,55,71,1018,18,178,13,0
3,22.0,40.0,10,19254,14,487.0,30,8.0,3,894,4,10,14,5,72,78,0,1022,13,276,4,1
2,0.0,0.0,11,1441,20,0.0,0,0.0,4,926,3,0,20,16,0,57,12,1021,19,104,8,1
0,34.0,10.0,8,607,9,481.0,17,4.0,4,528,1,20,9,22,51,86,69,1010,11,336,13,1
15,36.0,12.0,13,880,26,643.0,40,9.0,1,894,4,14,26,37,2,46,4,1018,26,6,20,0
15,36.0,12.0,5,1359,6,17.0,40,9.0,4,894,4,0,6,7,13,94,68,1030,5,302,3,0
3,0.0,0.0,10,1320,29,0.0,0,0.0,3,669,0,0,30,11,0,30,19,1019,29,179,8,0
1,0.0,0.0,16,394,21,0.0,0,0.0,4,907,1,0,21,15,4,72,41,1014,21,215,8,1
25,39.0,4.0,12,11559,17,114.0,50,7.0,3,655,3,7,17,12,66,73,92,1011,17,242,9,0
20,3.0,25.0,3,177,11,1321.0,24,12.0,2,1285,7,15,11,5,49,58,51,1020,10,239,4,1
3,0.0,0.0,15,12156,19,0.0,0,0.0,4,911,2,0,19,22,74,81,48,1016,19,174,15,1
1,0.0,0.0,17,1293,25,0.0,0,0.0,3,907,1,0,24,17,31,65,34,1020,24,169,13,0
6,2.0,18.0,14,164,17,1360.0,21,0.0,4,123,0,12,17,31,87,88,18,1020,17,11,21,1
2,0.0,0.0,17,51,25,0.0,0,0.0,4,926,3,0,24,16,34,64,48,1014,24,190,14,0
10,36.0,12.0,3,706,7,614.0,53,5.0,3,528,1,9,7,13,36,70,51,1021,8,285,10,1
0,0.0,0.0,17,3801,20,0.0,0,0.0,3,926,3,0,20,10,2,84,41,1015,19,206,6,1
0,0.0,0.0,11,10439,22,0.0,0,0.0,4,926,3,0,22,18,0,52,12,1021,21,116,9,1
6,18.0,41.0,9,2540,13,437.0,1,1.0,3,123,0,22,13,20,3,69,13,1021,14,179,12,1
2,0.0,0.0,15,445,27,0.0,0,0.0,3,926,3,0,26,19,6,51,41,1013,26,186,14,1
2,0.0,0.0,17,505,25,0.0,0,0.0,4,926,3,0,24,17,31,65,34,1020,24,169,13,1
1,0.0,0.0,16,3677,22,0.0,0,0.0,4,907,1,0,22,25,55,70,48,1014,22,181,19,1
2,0.0,0.0,11,444,22,0.0,0,0.0,4,926,3,0,22,18,0,52,12,1021,21,116,9,0
3,0.0,0.0,12,29,20,0.0,0,0.0,4,911,2,0,20,13,0,60,19,1019,19,167,6,0
14,34.0,10.0,8,1417,13,2005.0,1,1.0,4,123,0,11,13,10,5,67,56,1029,13,352,8,1
1,0.0,0.0,17,261,21,0.0,0,0.0,4,907,1,0,21,19,4,76,26,1019,21,192,13,0
3,0.0,0.0,12,49,21,0.0,0,0.0,3,669,0,0,21,17,3,56,12,1022,21,9,10,0
14,34.0,10.0,9,1126,22,2486.0,2,2.0,3,123,0,12,22,11,33,45,54,1025,22,187,9,0
9,34.0,10.0,7,1623,8,861.0,40,9.0,1,894,4,8,8,32,84,79,83,1026,11,202,21,0
2,0.0,0.0,15,1816,22,0.0,0,0.0,4,926,3,0,22,4,0,64,26,1019,20,219,3,0
6,18.0,17.0,10,5633,12,1323.0,2,2.0,1,123,0,10,12,20,95,80,84,1031,13,199,14,0
9,34.0,10.0,10,2882,15,71.0,40,9.0,1,894,4,6,15,5,19,70,70,1004,15,312,5,0
0,34.0,10.0,8,47,14,813.0,17,4.0,4,528,1,14,14,7,83,65,0,1018,14,280,5,0
2,0.0,0.0,15,341,17,0.0,0,0.0,3,926,3,0,17,3,38,88,41,1018,17,126,2,1
15,36.0,12.0,4,7709,9,367.0,40,9.0,4,894,4,19,9,22,4,67,100,1023,10,188,13,1
2,0.0,0.0,10,11433,26,0.0,0,0.0,4,926,3,0,25,20,0,41,19,1019,25,169,11,0
6,11.0,29.0,9,13111,18,3222.0,2,2.0,1,123,0,12,18,22,2,53,57,1015,18,196,19,1
15,36.0,12.0,17,3908,28,712.0,30,8.0,1,894,4,15,27,12,4,53,99,1008,27,163,10,0
9,34.0,10.0,10,2583,25,259.0,40,9.0,1,894,4,17,24,17,6,40,77,1015,24,117,9,1
9,34.0,10.0,9,90,17,688.0,40,9.0,3,894,4,17,17,15,0,61,71,1018,17,169,11,1
2,0.0,0.0,12,9443,25,0.0,0,0.0,4,926,3,0,22,25,0,53,55,1017,22,151,16,1
6,37.0,2.0,8,2685,11,1250.0,17,4.0,4,528,1,17,11,21,55,77,0,1019,12,269,11,1
15,36.0,12.0,9,498,14,213.0,40,9.0,1,894,4,7,14,3,20,76,54,1027,13,198,2,0
0,0.0,0.0,17,3326,19,0.0,0,0.0,3,926,3,0,19,21,95,92,26,1021,19,185,15,0
0,0.0,0.0,18,2656,20,0.0,0,0.0,3,926,3,0,20,20,36,87,26,1020,20,191,13,1
0,0.0,0.0,15,321,17,0.0,0,0.0,3,926,3,0,17,19,4,90,34,1019,17,118,9,0
1,0.0,0.0,16,1314,18,0.0,0,0.0,4,907,1,0,18,9,17,91,41,1014,17,197,5,0
3,0.0,0.0,11,2782,21,0.0,0,0.0,4,911,2,0,21,16,0,53,19,1019,21,165,7,1
12,28.0,28.0,5,1493,9,621.0,23,13.0,5,1285,7,15,9,19,16,68,91,1010,11,352,13,1
15,13.0,35.0,7,7317,16,459.0,30,8.0,1,894,4,11,16,18,52,55,38,1029,16,159,15,1
11,39.0,33.0,14,423,15,389.0,40,9.0,3,894,4,22,15,12,45,95,11,1023,15,283,6,1
24,13.0,35.0,21,43,25,791.0,17,4.0,3,528,1,16,23,26,100,86,62,1006,23,325,14,0
2,0.0,0.0,13,71,17,0.0,0,0.0,4,926,3,0,17,26,0,74,55,1018,17,133,16,0
28,13.0,35.0,5,231,5,922.0,2,2.0,4,123,0,19,5,30,24,80,100,1014,8,248,18,0
15,13.0,35.0,12,465,19,557.0,40,9.0,1,894,4,9,19,3,53,63,70,1004,19,253,3,0
1,0.0,0.0,10,978,29,0.0,0,0.0,3,907,1,0,30,11,0,30,19,1019,29,179,8,1
2,0.0,0.0,14,13368,29,0.0,0,0.0,3,926,3,0,29,6,4,38,12,1021,29,87,5,0
9,34.0,10.0,5,3104,8,390.0,40,9.0,1,894,4,12,8,22,87,70,80,1007,10,331,18,1
18,22.0,40.0,15,142,28,564.0,18,3.0,4,528,1,10,28,9,9,46,49,1015,27,303,7,0
3,0.0,0.0,16,963,21,0.0,0,0.0,4,911,2,0,21,25,54,73,48,1015,21,181,18,0
2,0.0,0.0,14,339,29,0.0,0,0.0,4,926,3,0,29,6,0,41,19,1020,27,60,5,1
0,0.0,0.0,14,2098,31,0.0,0,0.0,4,926,3,0,31,2,4,36,12,1020,30,128,2,1
